"c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c"
"a3i24000000M5SoAAK","2017-09-29","Tatiana Abreu","AP-022545; VINV-02336","PIN003298","0012400000ox5iIAAQ","Channel Partner / Vendor","009","a3h24000000Dxq4AAC","1564.0","0.0","a2l24000000U9wOAAS","2017-10-02T12:06:19.000Z","CCONT23","2432113"
"a3i24000000M5TDAA0","2017-09-29","Tatiana Abreu","AP-023067; VINV-02340","PIN003299","0012400000eBOOTAA4","Channel Partner / Vendor","009","a3h24000000DxqWAAS","0.0","2462.71","a2l24000000U9vrAAC","2017-10-02T13:36:10.000Z","AP-023067; VINV-02340","22114"
"a3i24000000M5TDAA0","2017-09-29","Tatiana Abreu","AP-023067; VINV-02340","PIN003299","0012400000eBOOTAA4","Channel Partner / Vendor","009","a3h24000000DxqXAAS","2002.2","0.0","a2l24000000U9y3AAC","2017-10-02T13:36:10.000Z","","311"
"a3i24000000M5TDAA0","2017-09-29","Tatiana Abreu","AP-023067; VINV-02340","PIN003299","0012400000eBOOTAA4","Channel Partner / Vendor","009","a3h24000000DxqYAAS","460.51","0.0","a2l24000000U9wOAAS","2017-10-02T13:36:10.000Z","CCONT23","2432113"
"a3i24000000M5TSAA0","2017-10-02","Tatiana Abreu","AP-023442; VINV-02355","PIN003300","0012400000WmBYWAA3","Channel Partner / Vendor","010","a3h24000000DxqgAAC","0.0","2932.79","a2l24000000U9vrAAC","2017-10-02T13:41:48.000Z","AP-023442; VINV-02355","22114"
"a3i24000000M5TSAA0","2017-10-02","Tatiana Abreu","AP-023442; VINV-02355","PIN003300","0012400000WmBYWAA3","Channel Partner / Vendor","010","a3h24000000DxqhAAC","2384.38","0.0","a2l24000000U9y3AAC","2017-10-02T13:41:48.000Z","","311"
"a3i24000000M5TSAA0","2017-10-02","Tatiana Abreu","AP-023442; VINV-02355","PIN003300","0012400000WmBYWAA3","Channel Partner / Vendor","010","a3h24000000DxqiAAC","548.41","0.0","a2l24000000U9wOAAS","2017-10-02T13:41:48.000Z","CCONT23","2432113"
"a3i24000000M5TmAAK","2017-10-02","Tatiana Abreu","AP-022947; VINV-02359","PIN003301","0012400000WmBYWAA3","Channel Partner / Vendor","010","a3h24000000DxqwAAC","0.0","686.8","a2l24000000U9vrAAC","2017-10-02T13:54:42.000Z","AP-022947; VINV-02359","22114"
"a3i24000000M5TmAAK","2017-10-02","Tatiana Abreu","AP-022947; VINV-02359","PIN003301","0012400000WmBYWAA3","Channel Partner / Vendor","010","a3h24000000DxqxAAC","558.37","0.0","a2l24000000U9y3AAC","2017-10-02T13:54:42.000Z","","311"
"a3i24000000M5TmAAK","2017-10-02","Tatiana Abreu","AP-022947; VINV-02359","PIN003301","0012400000WmBYWAA3","Channel Partner / Vendor","010","a3h24000000DxqyAAC","128.43","0.0","a2l24000000U9wOAAS","2017-10-02T13:54:42.000Z","CCONT23","2432113"
"a3i24000000M5WvAAK","2017-08-31","Célia Pedro","AP-013587; VINV-01236 - CI","PIN003302","0012400000bfuh1AAA","Channel Partner / Vendor","008","a3h24000000DxtwAAC","0.0","1845.0","a2l24000000U9vrAAC","2017-10-02T14:40:13.000Z","AP-013587; VINV-01236 - CI","22114"
"a3i24000000M5WvAAK","2017-08-31","Célia Pedro","AP-013587; VINV-01236 - CI","PIN003302","0012400000bfuh1AAA","Channel Partner / Vendor","008","a3h24000000DxtxAAC","1500.0","0.0","a2l24000000U9y3AAC","2017-10-02T14:40:13.000Z","","311"
"a3i24000000M5WvAAK","2017-08-31","Célia Pedro","AP-013587; VINV-01236 - CI","PIN003302","0012400000bfuh1AAA","Channel Partner / Vendor","008","a3h24000000DxtyAAC","345.0","0.0","a2l24000000U9wOAAS","2017-10-02T14:40:13.000Z","CCONT23","2432113"
"a3i24000000M5X0AAK","2017-08-31","Célia Pedro","AP-009876; VINV-01143 - CI","PIN003303","0012400000YCxYlAAL","Channel Partner / Vendor","008","a3h24000000Dxu1AAC","0.0","25752.42","a2l24000000U9vrAAC","2017-10-02T14:40:24.000Z","AP-009876; VINV-01143 - CI","22114"
"a3i24000000M5X0AAK","2017-08-31","Célia Pedro","AP-009876; VINV-01143 - CI","PIN003303","0012400000YCxYlAAL","Channel Partner / Vendor","008","a3h24000000Dxu2AAC","20936.93","0.0","a2l24000000U9y3AAC","2017-10-02T14:40:24.000Z","","311"
"a3i24000000M5X0AAK","2017-08-31","Célia Pedro","AP-009876; VINV-01143 - CI","PIN003303","0012400000YCxYlAAL","Channel Partner / Vendor","008","a3h24000000Dxu3AAC","4815.49","0.0","a2l24000000U9wOAAS","2017-10-02T14:40:24.000Z","CCONT23","2432113"
"a3i24000000M5X5AAK","2017-08-31","Célia Pedro","PIN002555- CI","PIN003304","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000Dxu6AAC","0.0","14052.63","a2l24000000U9vrAAC","2017-10-02T14:40:32.000Z","PIN002555- CI","22114"
"a3i24000000M5X5AAK","2017-08-31","Célia Pedro","PIN002555- CI","PIN003304","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000Dxu7AAC","11424.9","0.0","a2l24000000U9y3AAC","2017-10-02T14:40:32.000Z","","311"
"a3i24000000M5X5AAK","2017-08-31","Célia Pedro","PIN002555- CI","PIN003304","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000Dxu8AAC","2627.73","0.0","a2l24000000U9wOAAS","2017-10-02T14:40:32.000Z","CCONT23","2432113"
"a3i24000000M5XAAA0","2017-08-31","Célia Pedro","PIN002558 - CI","PIN003305","0012400000W4OjCAAV","Channel Partner / Vendor","008","a3h24000000DxuBAAS","0.0","4570.0","a2l24000000U9vrAAC","2017-10-02T14:40:39.000Z","PIN002558 - CI","22114"
"a3i24000000M5XAAA0","2017-08-31","Célia Pedro","PIN002558 - CI","PIN003305","0012400000W4OjCAAV","Channel Partner / Vendor","008","a3h24000000DxuCAAS","3715.45","0.0","a2l24000000U9y3AAC","2017-10-02T14:40:39.000Z","","311"
"a3i24000000M5XAAA0","2017-08-31","Célia Pedro","PIN002558 - CI","PIN003305","0012400000W4OjCAAV","Channel Partner / Vendor","008","a3h24000000DxuDAAS","854.55","0.0","a2l24000000U9wOAAS","2017-10-02T14:40:39.000Z","CCONT23","2432113"
"a3i24000000M5XFAA0","2017-08-31","Célia Pedro","PIN002561 - CI","PIN003306","0012400000g3zSvAAI","Channel Partner / Vendor","008","a3h24000000DxuGAAS","0.0","1665.3","a2l24000000U9vrAAC","2017-10-02T14:40:48.000Z","PIN002561 - CI","22114"
"a3i24000000M5XFAA0","2017-08-31","Célia Pedro","PIN002561 - CI","PIN003306","0012400000g3zSvAAI","Channel Partner / Vendor","008","a3h24000000DxuHAAS","1365.0","0.0","a2l24000000U9y3AAC","2017-10-02T14:40:48.000Z","","311"
"a3i24000000M5XFAA0","2017-08-31","Célia Pedro","PIN002561 - CI","PIN003306","0012400000g3zSvAAI","Channel Partner / Vendor","008","a3h24000000DxuIAAS","300.3","0.0","a2l24000000U9wOAAS","2017-10-02T14:40:48.000Z","CCONT23","2432113"
"a3i24000000M5XKAA0","2017-08-31","Célia Pedro","PIN002562 - CI","PIN003307","0012400000eBOOTAA4","Channel Partner / Vendor","008","a3h24000000DxuLAAS","0.0","4754.82","a2l24000000U9vrAAC","2017-10-02T14:40:54.000Z","PIN002562 - CI","22114"
"a3i24000000M5XKAA0","2017-08-31","Célia Pedro","PIN002562 - CI","PIN003307","0012400000eBOOTAA4","Channel Partner / Vendor","008","a3h24000000DxuMAAS","3865.71","0.0","a2l24000000U9y3AAC","2017-10-02T14:40:54.000Z","","311"
"a3i24000000M5XKAA0","2017-08-31","Célia Pedro","PIN002562 - CI","PIN003307","0012400000eBOOTAA4","Channel Partner / Vendor","008","a3h24000000DxuNAAS","889.11","0.0","a2l24000000U9wOAAS","2017-10-02T14:40:54.000Z","CCONT23","2432113"
"a3i24000000M5XPAA0","2017-08-31","Célia Pedro","PIN002563- CI","PIN003308","0012400000dVuYKAA0","Channel Partner / Vendor","008","a3h24000000DxuQAAS","0.0","1168.5","a2l24000000U9vrAAC","2017-10-02T14:41:04.000Z","PIN002563- CI","22114"
"a3i24000000M5XPAA0","2017-08-31","Célia Pedro","PIN002563- CI","PIN003308","0012400000dVuYKAA0","Channel Partner / Vendor","008","a3h24000000DxuRAAS","950.0","0.0","a2l24000000U9y3AAC","2017-10-02T14:41:04.000Z","","311"
"a3i24000000M5XPAA0","2017-08-31","Célia Pedro","PIN002563- CI","PIN003308","0012400000dVuYKAA0","Channel Partner / Vendor","008","a3h24000000DxuSAAS","218.5","0.0","a2l24000000U9wOAAS","2017-10-02T14:41:04.000Z","CCONT23","2432113"
"a3i24000000M5XUAA0","2017-08-31","Célia Pedro","Despesas da Easypay -  CI","PIN003309","00124000019oLoQAAU","Service Provider","008","a3h24000000DxuVAAS","0.0","28.86","a2l24000000U9voAAC","2017-10-02T14:41:09.000Z","Despesas da Easypay -  CI","22111"
"a3i24000000M5XUAA0","2017-08-31","Célia Pedro","Despesas da Easypay -  CI","PIN003309","00124000019oLoQAAU","Service Provider","008","a3h24000000DxuWAAS","23.46","0.0","a2l24000000UA0DAAW","2017-10-02T14:41:09.000Z","","622103"
"a3i24000000M5XUAA0","2017-08-31","Célia Pedro","Despesas da Easypay -  CI","PIN003309","00124000019oLoQAAU","Service Provider","008","a3h24000000DxuXAAS","5.4","0.0","a2l24000000U9wWAAS","2017-10-02T14:41:09.000Z","OBSCONT23","243231"
"a3i24000000M5XZAA0","2017-08-31","Célia Pedro","Comissão de Angariação - 2º Trimestre 2017 AP-008533 -   CI","PIN003310","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000DxuaAAC","0.0","254.77","a2l24000000U9vrAAC","2017-10-02T14:41:12.000Z","Comissão de Angariação - 2º Trimestre 2017 AP-008533 -   CI","22114"
"a3i24000000M5XZAA0","2017-08-31","Célia Pedro","Comissão de Angariação - 2º Trimestre 2017 AP-008533 -   CI","PIN003310","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000DxubAAC","207.13","0.0","a2l24000000UA0IAAW","2017-10-02T14:41:12.000Z","","6225"
"a3i24000000M5XZAA0","2017-08-31","Célia Pedro","Comissão de Angariação - 2º Trimestre 2017 AP-008533 -   CI","PIN003310","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000DxucAAC","47.64","0.0","a2l24000000U9wWAAS","2017-10-02T14:41:12.000Z","OBSCONT23","243231"
"a3i24000000M5XjAAK","2017-08-31","Célia Pedro","PIN001683 - CI","PIN003311","00124000014HyhJAAS","Service Provider","008","a3h24000000DxufAAC","0.0","48.48","a2l24000000U9voAAC","2017-10-02T14:47:58.000Z","PIN001683 - CI","22111"
"a3i24000000M5XjAAK","2017-08-31","Célia Pedro","PIN001683 - CI","PIN003311","00124000014HyhJAAS","Service Provider","008","a3h24000000DxugAAC","39.41","0.0","a2l24000000UA11AAG","2017-10-02T14:47:58.000Z","","6262"
"a3i24000000M5XjAAK","2017-08-31","Célia Pedro","PIN001683 - CI","PIN003311","00124000014HyhJAAS","Service Provider","008","a3h24000000DxuhAAC","9.07","0.0","a2l24000000U9wWAAS","2017-10-02T14:47:58.000Z","OBSCONT23","243231"
"a3i24000000M5XoAAK","2017-08-31","Célia Pedro","AP-011311 - CI","PIN003313","0012400000bgNVPAA2","Channel Partner / Vendor","008","a3h24000000DxukAAC","0.0","1465.02","a2l24000000U9vrAAC","2017-10-02T14:49:19.000Z","AP-011311 - CI","22114"
"a3i24000000M5XoAAK","2017-08-31","Célia Pedro","AP-011311 - CI","PIN003313","0012400000bgNVPAA2","Channel Partner / Vendor","008","a3h24000000DxulAAC","1191.07","0.0","a2l24000000U9y3AAC","2017-10-02T14:49:19.000Z","","311"
"a3i24000000M5XoAAK","2017-08-31","Célia Pedro","AP-011311 - CI","PIN003313","0012400000bgNVPAA2","Channel Partner / Vendor","008","a3h24000000DxumAAC","273.95","0.0","a2l24000000U9wOAAS","2017-10-02T14:49:19.000Z","CCONT23","2432113"
"a3i24000000M5XtAAK","2017-08-31","Célia Pedro","PIN002559 - CI","PIN003314","0012400000YER8YAAX","Channel Partner / Vendor","008","a3h24000000DxupAAC","0.0","2115.17","a2l24000000U9vrAAC","2017-10-02T14:51:07.000Z","PIN002559 - CI","22114"
"a3i24000000M5XtAAK","2017-08-31","Célia Pedro","PIN002559 - CI","PIN003314","0012400000YER8YAAX","Channel Partner / Vendor","008","a3h24000000DxuqAAC","1719.65","0.0","a2l24000000U9y3AAC","2017-10-02T14:51:07.000Z","","311"
"a3i24000000M5XtAAK","2017-08-31","Célia Pedro","PIN002559 - CI","PIN003314","0012400000YER8YAAX","Channel Partner / Vendor","008","a3h24000000DxurAAC","395.52","0.0","a2l24000000U9wOAAS","2017-10-02T14:51:07.000Z","CCONT23","2432113"
"a3i24000000M5XyAAK","2017-08-31","Célia Pedro","JNL008162 anulada-  CI","PIN003315","00124000014HyhJAAS","Service Provider","008","a3h24000000DxuuAAC","0.0","48.48","a2l24000000U9voAAC","2017-10-02T14:52:34.000Z","JNL008162 anulada-  CI","22111"
"a3i24000000M5XyAAK","2017-08-31","Célia Pedro","JNL008162 anulada-  CI","PIN003315","00124000014HyhJAAS","Service Provider","008","a3h24000000DxuvAAC","39.41","0.0","a2l24000000UA11AAG","2017-10-02T14:52:34.000Z","","6262"
"a3i24000000M5XyAAK","2017-08-31","Célia Pedro","JNL008162 anulada-  CI","PIN003315","00124000014HyhJAAS","Service Provider","008","a3h24000000DxuwAAC","9.07","0.0","a2l24000000U9wWAAS","2017-10-02T14:52:34.000Z","OBSCONT23","243231"
"a3i24000000M5Y3AAK","2017-08-31","Célia Pedro","COMISSÃO FICHEIRO DE PAGAMENTOS + COMISSÃO FICHEIRO DE COBRANÇAS - CONTA 2 - 03/2017 -   CI","PIN003316","0012400000qP8CAAA0","Service Provider","008","a3h24000000DxuzAAC","0.0","146.16","a2l24000000U9voAAC","2017-10-02T14:54:58.000Z","COMISSÃO FICHEIRO DE PAGAMENTOS + COMISSÃO FICHEIRO DE COBRANÇAS - CONTA 2 - 03/2017 -   CI","22111"
"a3i24000000M5Y3AAK","2017-08-31","Célia Pedro","COMISSÃO FICHEIRO DE PAGAMENTOS + COMISSÃO FICHEIRO DE COBRANÇAS - CONTA 2 - 03/2017 -   CI","PIN003316","0012400000qP8CAAA0","Service Provider","008","a3h24000000Dxv0AAC","1.04","0.0","a2l24000000UA0PAAW","2017-10-02T14:54:58.000Z","","6227"
"a3i24000000M5Y3AAK","2017-08-31","Célia Pedro","COMISSÃO FICHEIRO DE PAGAMENTOS + COMISSÃO FICHEIRO DE COBRANÇAS - CONTA 2 - 03/2017 -   CI","PIN003316","0012400000qP8CAAA0","Service Provider","008","a3h24000000Dxv1AAC","118.0","0.0","a2l24000000UA0PAAW","2017-10-02T14:54:58.000Z","","6227"
"a3i24000000M5Y3AAK","2017-08-31","Célia Pedro","COMISSÃO FICHEIRO DE PAGAMENTOS + COMISSÃO FICHEIRO DE COBRANÇAS - CONTA 2 - 03/2017 -   CI","PIN003316","0012400000qP8CAAA0","Service Provider","008","a3h24000000Dxv2AAC","0.0","0.0","a2l24000000ZHXbAAO","2017-10-02T14:54:58.000Z","OBSCONT00","2432110"
"a3i24000000M5Y3AAK","2017-08-31","Célia Pedro","COMISSÃO FICHEIRO DE PAGAMENTOS + COMISSÃO FICHEIRO DE COBRANÇAS - CONTA 2 - 03/2017 -   CI","PIN003316","0012400000qP8CAAA0","Service Provider","008","a3h24000000Dxv3AAC","27.12","0.0","a2l24000000U9wWAAS","2017-10-02T14:54:58.000Z","OBSCONT23","243231"
"a3i24000000M5l6AAC","2017-08-31","Célia Pedro","COMISSÃO MANUTENÇÃO JAN-MAR 2017 + COMISSÃO DE FICHEIRO COBRANÇAS - CONTA 2 - 04/2017 - CI","PIN003317","0012400000qP8CAAA0","Service Provider","008","a3h24000000DyWTAA0","0.0","324.76","a2l24000000U9voAAC","2017-10-03T10:34:34.000Z","COMISSÃO MANUTENÇÃO JAN-MAR 2017 + COMISSÃO DE FICHEIRO COBRANÇAS - CONTA 2 - 04/2017 - CI","22111"
"a3i24000000M5l6AAC","2017-08-31","Célia Pedro","COMISSÃO MANUTENÇÃO JAN-MAR 2017 + COMISSÃO DE FICHEIRO COBRANÇAS - CONTA 2 - 04/2017 - CI","PIN003317","0012400000qP8CAAA0","Service Provider","008","a3h24000000DyWUAA0","5.2","0.0","a2l24000000UA0PAAW","2017-10-03T10:34:34.000Z","","6227"
"a3i24000000M5l6AAC","2017-08-31","Célia Pedro","COMISSÃO MANUTENÇÃO JAN-MAR 2017 + COMISSÃO DE FICHEIRO COBRANÇAS - CONTA 2 - 04/2017 - CI","PIN003317","0012400000qP8CAAA0","Service Provider","008","a3h24000000DyWVAA0","259.81","0.0","a2l24000000UA0PAAW","2017-10-03T10:34:34.000Z","","6227"
"a3i24000000M5l6AAC","2017-08-31","Célia Pedro","COMISSÃO MANUTENÇÃO JAN-MAR 2017 + COMISSÃO DE FICHEIRO COBRANÇAS - CONTA 2 - 04/2017 - CI","PIN003317","0012400000qP8CAAA0","Service Provider","008","a3h24000000DyWWAA0","0.0","0.0","a2l24000000ZHXbAAO","2017-10-03T10:34:34.000Z","OBSCONT00","2432110"
"a3i24000000M5l6AAC","2017-08-31","Célia Pedro","COMISSÃO MANUTENÇÃO JAN-MAR 2017 + COMISSÃO DE FICHEIRO COBRANÇAS - CONTA 2 - 04/2017 - CI","PIN003317","0012400000qP8CAAA0","Service Provider","008","a3h24000000DyWXAA0","59.75","0.0","a2l24000000U9wWAAS","2017-10-03T10:34:34.000Z","OBSCONT23","243231"
"a3i24000000M5asAAC","2017-08-31","Célia Pedro","Listagem de transferências de clientes - CI","PIN003318","00124000019oLoQAAU","Service Provider","008","a3h24000000DxyFAAS","0.0","102.03","a2l24000000U9voAAC","2017-10-02T16:43:29.000Z","Listagem de transferências de clientes - CI","22111"
"a3i24000000M5asAAC","2017-08-31","Célia Pedro","Listagem de transferências de clientes - CI","PIN003318","00124000019oLoQAAU","Service Provider","008","a3h24000000DxyGAAS","82.95","0.0","a2l24000000UA0DAAW","2017-10-02T16:43:29.000Z","","622103"
"a3i24000000M5asAAC","2017-08-31","Célia Pedro","Listagem de transferências de clientes - CI","PIN003318","00124000019oLoQAAU","Service Provider","008","a3h24000000DxyHAAS","19.08","0.0","a2l24000000U9wWAAS","2017-10-02T16:43:29.000Z","OBSCONT23","243231"
"a3i24000000M5aiAAC","2017-08-31","Célia Pedro","AP-014389; VINV-01454 - CI","PIN003319","0012400000yCXrWAAW","Channel Partner / Vendor","008","a3h24000000Dxy5AAC","0.0","7872.0","a2l24000000U9vrAAC","2017-10-02T16:41:13.000Z","AP-014389; VINV-01454 - CI","22114"
"a3i24000000M5aiAAC","2017-08-31","Célia Pedro","AP-014389; VINV-01454 - CI","PIN003319","0012400000yCXrWAAW","Channel Partner / Vendor","008","a3h24000000Dxy6AAC","6400.0","0.0","a2l24000000U9y3AAC","2017-10-02T16:41:13.000Z","","311"
"a3i24000000M5aiAAC","2017-08-31","Célia Pedro","AP-014389; VINV-01454 - CI","PIN003319","0012400000yCXrWAAW","Channel Partner / Vendor","008","a3h24000000Dxy7AAC","1472.0","0.0","a2l24000000U9wOAAS","2017-10-02T16:41:13.000Z","CCONT23","2432113"
"a3i24000000M5anAAC","2017-08-31","Célia Pedro","Comissão de Angariação - 2º Trimestre 2017- CI","PIN003320","0012400000xgRcxAAE","Channel Partner / Vendor","008","a3h24000000DxyAAAS","0.0","768.75","a2l24000000U9vrAAC","2017-10-02T16:41:19.000Z","Comissão de Angariação - 2º Trimestre 2017- CI","22114"
"a3i24000000M5anAAC","2017-08-31","Célia Pedro","Comissão de Angariação - 2º Trimestre 2017- CI","PIN003320","0012400000xgRcxAAE","Channel Partner / Vendor","008","a3h24000000DxyBAAS","625.0","0.0","a2l24000000UA0IAAW","2017-10-02T16:41:19.000Z","","6225"
"a3i24000000M5anAAC","2017-08-31","Célia Pedro","Comissão de Angariação - 2º Trimestre 2017- CI","PIN003320","0012400000xgRcxAAE","Channel Partner / Vendor","008","a3h24000000DxyCAAS","143.75","0.0","a2l24000000U9wOAAS","2017-10-02T16:41:19.000Z","CCONT23","2432113"
"a3i24000000M5axAAC","2017-08-31","Célia Pedro","AP-012865; VINV-01532 - CI","PIN003321","0012400000aSoTtAAK","Channel Partner / Vendor","008","a3h24000000DxyKAAS","0.0","4182.0","a2l24000000U9vrAAC","2017-10-02T16:45:02.000Z","AP-012865; VINV-01532 - CI","22114"
"a3i24000000M5axAAC","2017-08-31","Célia Pedro","AP-012865; VINV-01532 - CI","PIN003321","0012400000aSoTtAAK","Channel Partner / Vendor","008","a3h24000000DxyLAAS","3400.0","0.0","a2l24000000U9y3AAC","2017-10-02T16:45:02.000Z","","311"
"a3i24000000M5axAAC","2017-08-31","Célia Pedro","AP-012865; VINV-01532 - CI","PIN003321","0012400000aSoTtAAK","Channel Partner / Vendor","008","a3h24000000DxyMAAS","782.0","0.0","a2l24000000U9wOAAS","2017-10-02T16:45:02.000Z","CCONT23","2432113"
"a3i24000000M5bHAAS","2017-08-31","Célia Pedro","Listagem de transferências de clientes - CI","PIN003322","00124000019oLoQAAU","Service Provider","008","a3h24000000DxzYAAS","0.0","73.43","a2l24000000U9voAAC","2017-10-02T17:21:51.000Z","Listagem de transferências de clientes - CI","22111"
"a3i24000000M5bHAAS","2017-08-31","Célia Pedro","Listagem de transferências de clientes - CI","PIN003322","00124000019oLoQAAU","Service Provider","008","a3h24000000DxzZAAS","59.7","0.0","a2l24000000UA0DAAW","2017-10-02T17:21:51.000Z","","622103"
"a3i24000000M5bHAAS","2017-08-31","Célia Pedro","Listagem de transferências de clientes - CI","PIN003322","00124000019oLoQAAU","Service Provider","008","a3h24000000DxzaAAC","13.73","0.0","a2l24000000U9wWAAS","2017-10-02T17:21:51.000Z","OBSCONT23","243231"
"a3i24000000M5bMAAS","2017-08-31","Célia Pedro","S O L U Ç Õ E S E M P R E S A R I A I S 01/05/2017 a 31/05/2017 - CI","PIN003323","00124000014HyhJAAS","Service Provider","008","a3h24000000DxzdAAC","0.0","230.01","a2l24000000U9voAAC","2017-10-02T17:23:22.000Z","S O L U Ç Õ E S E M P R E S A R I A I S 01/05/2017 a 31/05/2017 - CI","22111"
"a3i24000000M5bMAAS","2017-08-31","Célia Pedro","S O L U Ç Õ E S E M P R E S A R I A I S 01/05/2017 a 31/05/2017 - CI","PIN003323","00124000014HyhJAAS","Service Provider","008","a3h24000000DxzeAAC","187.0","0.0","a2l24000000UA11AAG","2017-10-02T17:23:22.000Z","","6262"
"a3i24000000M5bMAAS","2017-08-31","Célia Pedro","S O L U Ç Õ E S E M P R E S A R I A I S 01/05/2017 a 31/05/2017 - CI","PIN003323","00124000014HyhJAAS","Service Provider","008","a3h24000000DxzfAAC","43.01","0.0","a2l24000000U9wOAAS","2017-10-02T17:23:22.000Z","CCONT23","2432113"
"a3i24000000M5eyAAC","2017-09-27","Tatiana Abreu","AP-015024; VINV-02319","PIN003324","0012400000cf8SKAAY","Channel Partner / Vendor","009","a3h24000000Dy5bAAC","0.0","3727.76","a2l24000000U9vrAAC","2017-10-03T08:07:51.000Z","AP-015024; VINV-02319","22114"
"a3i24000000M5eyAAC","2017-09-27","Tatiana Abreu","AP-015024; VINV-02319","PIN003324","0012400000cf8SKAAY","Channel Partner / Vendor","009","a3h24000000Dy5cAAC","3030.7","0.0","a2l24000000U9y3AAC","2017-10-03T08:07:51.000Z","","311"
"a3i24000000M5eyAAC","2017-09-27","Tatiana Abreu","AP-015024; VINV-02319","PIN003324","0012400000cf8SKAAY","Channel Partner / Vendor","009","a3h24000000Dy5dAAC","697.06","0.0","a2l24000000U9wOAAS","2017-10-03T08:07:51.000Z","CCONT23","2432113"
"a3i24000000M5f8AAC","2017-09-29","Tatiana Abreu","AP-023393; VINV-02352","PIN003325","0012400000YDORTAA5","Channel Partner / Vendor","009","a3h24000000Dy5mAAC","0.0","2583.0","a2l24000000U9vrAAC","2017-10-03T08:08:12.000Z","AP-023393; VINV-02352","22114"
"a3i24000000M5f8AAC","2017-09-29","Tatiana Abreu","AP-023393; VINV-02352","PIN003325","0012400000YDORTAA5","Channel Partner / Vendor","009","a3h24000000Dy5nAAC","2100.0","0.0","a2l24000000U9y3AAC","2017-10-03T08:08:12.000Z","","311"
"a3i24000000M5f8AAC","2017-09-29","Tatiana Abreu","AP-023393; VINV-02352","PIN003325","0012400000YDORTAA5","Channel Partner / Vendor","009","a3h24000000Dy5oAAC","483.0","0.0","a2l24000000U9wOAAS","2017-10-03T08:08:12.000Z","CCONT23","2432113"
"a3i24000000M5hsAAC","2017-09-26","Tatiana Abreu","AP-023261; VINV-02304","PIN003326","0012400000w0cnqAAA","Channel Partner / Vendor","009","a3h24000000DyTAAA0","0.0","3070.2","a2l24000000U9vrAAC","2017-10-03T09:58:25.000Z","AP-023261; VINV-02304","22114"
"a3i24000000M5hsAAC","2017-09-26","Tatiana Abreu","AP-023261; VINV-02304","PIN003326","0012400000w0cnqAAA","Channel Partner / Vendor","009","a3h24000000DyTBAA0","2496.1","0.0","a2l24000000U9y3AAC","2017-10-03T09:58:25.000Z","","311"
"a3i24000000M5hsAAC","2017-09-26","Tatiana Abreu","AP-023261; VINV-02304","PIN003326","0012400000w0cnqAAA","Channel Partner / Vendor","009","a3h24000000DyTCAA0","574.1","0.0","a2l24000000U9wOAAS","2017-10-03T09:58:25.000Z","CCONT23","2432113"
"a3i24000000M5joAAC","2017-08-31","Célia Pedro","AP-019551; VINV-01891 - CI","PIN003327","0012400001DvjdTAAR","Channel Partner / Vendor","008","a3h24000000DyV7AAK","0.0","922.5","a2l24000000U9vrAAC","2017-10-03T10:07:01.000Z","AP-019551; VINV-01891 - CI","22114"
"a3i24000000M5joAAC","2017-08-31","Célia Pedro","AP-019551; VINV-01891 - CI","PIN003327","0012400001DvjdTAAR","Channel Partner / Vendor","008","a3h24000000DyV8AAK","750.0","0.0","a2l24000000U9y3AAC","2017-10-03T10:07:01.000Z","","311"
"a3i24000000M5joAAC","2017-08-31","Célia Pedro","AP-019551; VINV-01891 - CI","PIN003327","0012400001DvjdTAAR","Channel Partner / Vendor","008","a3h24000000DyV9AAK","172.5","0.0","a2l24000000U9wOAAS","2017-10-03T10:07:01.000Z","CCONT23","2432113"
"a3i24000000M5jtAAC","2017-08-31","Célia Pedro","AP-019950; VINV-01982 - CI","PIN003328","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000DyVCAA0","0.0","19679.69","a2l24000000U9vrAAC","2017-10-03T10:07:05.000Z","AP-019950; VINV-01982 - CI","22114"
"a3i24000000M5jtAAC","2017-08-31","Célia Pedro","AP-019950; VINV-01982 - CI","PIN003328","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000DyVDAA0","15999.75","0.0","a2l24000000U9y3AAC","2017-10-03T10:07:05.000Z","","311"
"a3i24000000M5jtAAC","2017-08-31","Célia Pedro","AP-019950; VINV-01982 - CI","PIN003328","0012400000cf8SKAAY","Channel Partner / Vendor","008","a3h24000000DyVEAA0","3679.94","0.0","a2l24000000U9wOAAS","2017-10-03T10:07:05.000Z","CCONT23","2432113"
