"c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c"
"a3i24000000M7rTAAS","2017-10-16","Tatiana Abreu","Invoice Number:PIN003052","PCR000075","0012400000l9ZhUAAU","Channel Partner / Vendor","010","a3h24000000E37KAAS","1699.4","0.0","a2l24000000U9vrAAC","2017-10-16T11:36:21.000Z","Invoice Number:PIN003052","22114"
"a3i24000000M7rTAAS","2017-10-16","Tatiana Abreu","Invoice Number:PIN003052","PCR000075","0012400000l9ZhUAAU","Channel Partner / Vendor","010","a3h24000000E37LAAS","0.0","1381.63","a2l24000000U9y3AAC","2017-10-16T11:36:21.000Z","","311"
"a3i24000000M7rTAAS","2017-10-16","Tatiana Abreu","Invoice Number:PIN003052","PCR000075","0012400000l9ZhUAAU","Channel Partner / Vendor","010","a3h24000000E37MAAS","0.0","317.77","a2l24000000U9wOAAS","2017-10-16T11:36:21.000Z","CCONT23","2432113"
"a3i24000000M8G6AAK","2017-10-19","Tatiana Abreu","Invoice Number:PIN003234","PCR000076","0012400000eB0lLAAS","Channel Partner / Vendor","010","a3h24000000E3m5AAC","18013.97","0.0","a2l24000000U9vrAAC","2017-10-19T16:15:06.000Z","Invoice Number:PIN003234","22114"
"a3i24000000M8G6AAK","2017-10-19","Tatiana Abreu","Invoice Number:PIN003234","PCR000076","0012400000eB0lLAAS","Channel Partner / Vendor","010","a3h24000000E3m6AAC","0.0","14645.5","a2l24000000U9y3AAC","2017-10-19T16:15:06.000Z","","311"
"a3i24000000M8G6AAK","2017-10-19","Tatiana Abreu","Invoice Number:PIN003234","PCR000076","0012400000eB0lLAAS","Channel Partner / Vendor","010","a3h24000000E3m7AAC","0.0","3368.47","a2l24000000U9wOAAS","2017-10-19T16:15:06.000Z","CCONT23","2432113"
"a3i24000000M8WmAAK","2017-09-08","Célia Pedro","","PCR000077","0012400001NCFhnAAH","Service Provider","009","a3h24000000E4BXAA0","336.24","0.0","a2l24000000U9voAAC","2017-10-23T14:03:11.000Z","","22111"
"a3i24000000M8WmAAK","2017-09-08","Célia Pedro","","PCR000077","0012400001NCFhnAAH","Service Provider","009","a3h24000000E4BYAA0","0.0","137.7","a2l24000000UA0eAAG","2017-10-23T14:03:11.000Z","","6243"
"a3i24000000M8WmAAK","2017-09-08","Célia Pedro","","PCR000077","0012400001NCFhnAAH","Service Provider","009","a3h24000000E4BZAA0","0.0","190.28","a2l24000000UA0eAAG","2017-10-23T14:03:11.000Z","","6243"
"a3i24000000M8WmAAK","2017-09-08","Célia Pedro","","PCR000077","0012400001NCFhnAAH","Service Provider","009","a3h24000000E4BaAAK","0.0","8.26","a2l24000000mQpRAAU","2017-10-23T14:03:11.000Z","OBSCONT06","2432311"
"a3i24000000M8WmAAK","2017-09-08","Célia Pedro","","PCR000077","0012400001NCFhnAAH","Service Provider","009","a3h24000000E4BbAAK","0.0","0.0","a2l24000000ZHXbAAO","2017-10-23T14:03:11.000Z","OBSCONT00","2432110"
